Date,Commodity,State,District,Market,Minimum Price,Maximum Price,Modal Price,Temperature,Rainfall,Humidity
2023-04-03,Cabbage,Telangana,Medchal,Medchal Main Market,14,18,17,32.446293906328435,8.295205425801184,37.765914805834115
2023-04-03,Banana,Andhra Pradesh,Krishna,Krishna Main Market,34,42,37,39.68012791639354,34.761087567140116,38.917008989557594
2023-04-03,Apple,Karnataka,Hubli,Hubli Main Market,121,137,129,31.181402217831447,16.137466480842765,36.541448022084715
2023-04-04,Potato,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,16,19,18,29.246611472585677,42.972731476160206,42.79267428415466
2023-04-04,Carrot,Telangana,Nizamabad,Nizamabad Main Market,40,45,43,40.827674569705366,27.156916616299153,41.39442053955405
2023-04-04,Onion,Tamil Nadu,Chennai,Chennai Main Market,27,36,32,32.04869019893423,1.9181362446990646,51.960547510731786
2023-04-04,Carrot,Karnataka,Bangalore Urban,Bangalore Urban Main Market,35,45,41,38.19542411780399,35.281416707351354,51.247242300359986
2023-04-04,Tomato,Tamil Nadu,Chennai,Chennai Main Market,26,33,31,32.95539890778725,24.701865922679406,41.33254522511526
2023-04-04,Potato,Tamil Nadu,Chennai,Chennai Main Market,19,24,22,31.52789337980562,17.535807280778435,41.541874394166065
2023-04-04,Onion,Tamil Nadu,Salem,Salem Main Market,33,39,36,33.59004110456176,21.60975693640554,59.84645999535063
2023-04-04,Apple,Karnataka,Belgaum,Belgaum Main Market,124,146,131,32.89570330777314,30.749294843291068,38.34935818944997
2023-04-04,Banana,Tamil Nadu,Coimbatore,Coimbatore Main Market,38,48,43,31.642711531782687,36.444530012875234,35.4937944891727
2023-04-05,Tomato,Maharashtra,Aurangabad,Aurangabad Main Market,18,22,21,32.991380653194554,24.661650055981628,48.10580940947304
2023-04-05,Potato,Andhra Pradesh,Guntur,Guntur Main Market,20,24,23,33.62346176515796,31.496990496639928,40.032750954620795
2023-04-05,Onion,Karnataka,Mangalore,Mangalore Main Market,31,37,35,30.979194914327255,32.86006454456603,59.727785095811306
2023-04-05,Onion,Telangana,Nizamabad,Nizamabad Main Market,21,27,24,33.54615866205651,29.179737667139747,31.541797455911745
2023-04-05,Banana,Telangana,Ranga Reddy,Ranga Reddy Main Market,44,54,49,36.180195688324524,49.384551196991175,49.88096966264287
2023-04-06,Carrot,Telangana,Hyderabad,Hyderabad Main Market,26,31,28,34.96509375225591,33.97444211044506,37.028025730439126
2023-04-06,Tomato,Andhra Pradesh,Krishna,Krishna Main Market,19,22,21,35.5469390192539,12.075198282345385,43.303320615832874
2023-04-06,Apple,Tamil Nadu,Chennai,Chennai Main Market,117,144,134,37.50604705384926,46.288022516767874,47.842178454533155
2023-04-06,Apple,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,132,166,151,36.70343818010532,6.620528815404436,30.763515224177166
2023-04-06,Brinjal,Telangana,Nizamabad,Nizamabad Main Market,24,31,28,28.085904846754623,13.616368952330433,48.435299460316315
2023-04-06,Cabbage,Telangana,Hyderabad,Hyderabad Main Market,22,26,25,31.53406838699429,11.451363598966713,49.484476066234905
2023-04-06,Onion,Andhra Pradesh,West Godavari,West Godavari Main Market,26,32,31,40.657395342064056,27.552500090877878,40.19218259011556
2023-04-07,Tomato,Andhra Pradesh,West Godavari,West Godavari Main Market,19,23,21,36.27546830002173,18.73695108441958,39.94202352832595
2023-04-07,Potato,Andhra Pradesh,Guntur,Guntur Main Market,16,19,18,32.348413606500436,30.781539872354735,44.87573293915903
2023-04-07,Cabbage,Karnataka,Hubli,Hubli Main Market,18,23,21,28.40011685550675,36.67864757718489,51.37878742898688
2023-04-07,Brinjal,Karnataka,Bangalore Urban,Bangalore Urban Main Market,27,31,29,33.078412573400875,22.297724808913383,51.063917490728976
2023-04-07,Carrot,Telangana,Warangal,Warangal Main Market,25,31,28,28.448175291768873,14.445435857129329,51.75464641853907
2023-04-08,Mango,Tamil Nadu,Coimbatore,Coimbatore Main Market,63,75,71,32.24237052807135,27.53861683051491,34.480826792617194
2023-04-08,Banana,Tamil Nadu,Coimbatore,Coimbatore Main Market,37,47,42,30.84941017821512,41.44752511294106,39.100251711701226
2023-04-08,Onion,Karnataka,Mangalore,Mangalore Main Market,27,36,32,38.482683562908775,24.20239488772194,36.57042917707101
2023-04-08,Tomato,Maharashtra,Pune,Pune Main Market,28,37,33,39.80686058313039,2.4480900238453396,53.0918735904193
2023-04-08,Cabbage,Karnataka,Hubli,Hubli Main Market,16,20,19,29.83397007857547,44.82807740326354,45.06746485672432
2023-04-08,Onion,Tamil Nadu,Coimbatore,Coimbatore Main Market,31,38,34,29.65977499409679,14.84319881918032,52.30468804913107
2023-04-09,Cabbage,Karnataka,Mysore,Mysore Main Market,14,17,17,32.53431583357484,26.252322100613245,59.05250671898496
2023-04-09,Tomato,Andhra Pradesh,Krishna,Krishna Main Market,28,32,31,30.90428380123709,17.89143534510143,47.286355703058305
2023-04-09,Mango,Karnataka,Belgaum,Belgaum Main Market,76,88,82,30.0518242378546,48.62672981138581,54.596937237575546
2023-04-09,Banana,Maharashtra,Nashik,Nashik Main Market,43,51,47,35.19951335287342,28.418388767645673,30.15245965572919
2023-04-09,Cabbage,Maharashtra,Nagpur,Nagpur Main Market,24,31,28,40.07550414766748,21.66890623227513,39.81288341000745
2023-04-09,Onion,Andhra Pradesh,East Godavari,East Godavari Main Market,29,35,33,39.735175964837396,36.08840971313302,37.17421507189245
2023-04-09,Cabbage,Tamil Nadu,Chennai,Chennai Main Market,19,23,22,40.14093361696615,30.17303883312863,32.488934426386635
2023-04-09,Brinjal,Tamil Nadu,Coimbatore,Coimbatore Main Market,28,35,31,39.815795723261836,20.435224812298934,38.44818848362912
2023-04-10,Apple,Andhra Pradesh,Krishna,Krishna Main Market,129,148,138,29.45832278214773,37.49823947132275,48.39396852953943
2023-04-10,Banana,Maharashtra,Mumbai,Mumbai Main Market,44,53,49,32.216697781700255,0.9145791645764956,46.28800768530833
2023-04-10,Mango,Karnataka,Belgaum,Belgaum Main Market,62,76,68,28.820736228858344,36.11226989868488,49.418103005927506
2023-04-10,Brinjal,Maharashtra,Nashik,Nashik Main Market,21,26,25,37.38479638267697,1.8673294630645931,41.83161166357149
2023-04-10,Carrot,Karnataka,Hubli,Hubli Main Market,27,35,31,38.35880338341329,20.569698781774882,49.63301020539935
2023-04-10,Potato,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,15,19,17,40.16553568567754,21.831398727269978,30.480921229145917
2023-04-11,Apple,Karnataka,Mysore,Mysore Main Market,86,104,96,30.30629057687504,37.02203197719357,59.63441575582455
2023-04-11,Tomato,Karnataka,Belgaum,Belgaum Main Market,21,24,23,30.107726380602685,15.80283335548719,56.574124912323455
2023-04-11,Banana,Karnataka,Mysore,Mysore Main Market,37,41,39,38.16730152923017,47.43121798844035,33.906835411664325
2023-04-11,Tomato,Andhra Pradesh,Krishna,Krishna Main Market,24,30,27,40.898269081990335,49.75208402755488,37.03612254717211
2023-04-11,Carrot,Tamil Nadu,Salem,Salem Main Market,34,42,38,35.578134841249856,24.38878142048082,43.86632122214969
2023-04-11,Onion,Maharashtra,Pune,Pune Main Market,30,39,35,34.570523341390306,24.70035201816856,34.98942099604561
2023-04-11,Carrot,Andhra Pradesh,Guntur,Guntur Main Market,24,32,29,34.787770373096336,45.211206703336735,48.23778088691265
2023-04-12,Tomato,Telangana,Ranga Reddy,Ranga Reddy Main Market,22,29,26,40.73694272567793,12.74413455119433,30.065207707731542
2023-04-12,Cabbage,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,17,21,20,37.108438263991715,13.759816665518997,57.520177567128734
2023-04-12,Potato,Karnataka,Mangalore,Mangalore Main Market,15,18,16,37.793254167573664,3.8673722316543646,42.61310021849038
2023-04-12,Carrot,Maharashtra,Nashik,Nashik Main Market,31,38,34,33.49586802931515,3.018978675309919,54.05909679308822
2023-04-12,Brinjal,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,24,28,27,37.955212630538526,11.916611304691644,51.19492259419019
2023-04-12,Cabbage,Maharashtra,Mumbai,Mumbai Main Market,23,29,26,39.77216358474147,41.8056043642834,31.060960977782415
2023-04-13,Apple,Telangana,Nizamabad,Nizamabad Main Market,109,122,115,31.397765760536508,9.591241562227705,52.30092832613694
2023-04-13,Brinjal,Maharashtra,Nashik,Nashik Main Market,23,30,28,35.4495944158366,29.43452847308437,47.51571185873725
2023-04-13,Potato,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,15,20,18,32.49167436913621,9.142753751878463,32.524180733168166
2023-04-13,Brinjal,Telangana,Warangal,Warangal Main Market,27,30,29,30.066548488270975,35.992260646554044,57.261346050837844
2023-04-13,Cabbage,Andhra Pradesh,Guntur,Guntur Main Market,14,18,17,33.45635317708612,32.542289517634224,47.472438523588345
2023-04-13,Cabbage,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,21,27,25,39.72017425944374,4.07561230888922,53.28901089291824
2023-04-14,Onion,Tamil Nadu,Coimbatore,Coimbatore Main Market,28,35,32,29.36021227695293,43.68998138453287,45.4677273175018
2023-04-14,Apple,Tamil Nadu,Coimbatore,Coimbatore Main Market,101,132,116,40.499599688739565,10.650268739189933,51.95625599983018
2023-04-14,Apple,Telangana,Nizamabad,Nizamabad Main Market,119,133,126,33.44350665377462,19.24137450908813,39.812020808394244
2023-04-14,Potato,Karnataka,Hubli,Hubli Main Market,16,20,18,35.44148444479372,37.20428041957618,41.99398631731437
2023-04-15,Apple,Karnataka,Belgaum,Belgaum Main Market,122,154,139,30.53249923822356,3.3345294138482973,35.491074494673896
2023-04-15,Banana,Karnataka,Bangalore Urban,Bangalore Urban Main Market,34,43,41,28.111735312882264,32.119282263668474,33.00496860216939
2023-04-15,Potato,Andhra Pradesh,West Godavari,West Godavari Main Market,15,19,18,41.346966477400684,13.18019026837543,34.3156372290366
2023-04-15,Cabbage,Andhra Pradesh,East Godavari,East Godavari Main Market,26,32,28,41.81425976528491,22.986265489421232,49.02131326364572
2023-04-15,Banana,Karnataka,Mangalore,Mangalore Main Market,34,42,40,36.899303720803886,19.532841877049773,38.99729822433195
2023-04-15,Banana,Andhra Pradesh,Krishna,Krishna Main Market,36,43,38,33.155591546859306,22.38019350716301,58.7867854290992
2023-04-15,Mango,Maharashtra,Nagpur,Nagpur Main Market,74,89,83,35.114779293108754,49.240496337099856,54.61121684642181
2023-04-15,Mango,Maharashtra,Pune,Pune Main Market,78,99,89,39.972422472201615,16.505400321505252,39.341032961024176
2023-04-16,Apple,Maharashtra,Mumbai,Mumbai Main Market,110,129,118,28.672346223334422,44.16832054024775,35.24697986749139
2023-04-16,Potato,Tamil Nadu,Salem,Salem Main Market,23,27,25,41.15609851707385,21.63293761844775,45.90636835426156
2023-04-16,Potato,Karnataka,Mysore,Mysore Main Market,22,27,25,28.96691133839075,5.2692438258678305,51.271358010245095
2023-04-16,Potato,Maharashtra,Nagpur,Nagpur Main Market,21,25,23,34.44635873104912,5.9497367205630205,37.261931584116645
2023-04-16,Carrot,Tamil Nadu,Madurai,Madurai Main Market,34,42,37,34.71729700904291,40.10515607370355,42.27806655387617
2023-04-16,Potato,Andhra Pradesh,Guntur,Guntur Main Market,20,25,23,36.948154997702034,3.6359451563837295,50.0611481477368
2023-04-16,Tomato,Maharashtra,Aurangabad,Aurangabad Main Market,21,24,23,37.58788429061666,0.9733439730480964,53.12866913241228
2023-04-16,Onion,Telangana,Hyderabad,Hyderabad Main Market,25,31,29,38.521201150204135,28.415484413763792,56.98959555945652
2023-04-17,Onion,Telangana,Hyderabad,Hyderabad Main Market,25,32,29,38.63153696488146,25.19225369218141,30.034482413736058
2023-04-17,Cabbage,Andhra Pradesh,Krishna,Krishna Main Market,25,31,28,39.09733229505304,35.175698537101894,49.45806610004969
2023-04-17,Onion,Tamil Nadu,Chennai,Chennai Main Market,22,28,25,30.852001545245518,9.156175733747896,40.14205166020097
2023-04-17,Onion,Karnataka,Hubli,Hubli Main Market,27,34,31,40.89451872377644,47.68082226155961,50.16848790835867
2023-04-17,Potato,Karnataka,Mysore,Mysore Main Market,19,25,23,37.22362798568261,26.465565177898746,49.8684752172643
2023-04-17,Mango,Maharashtra,Nagpur,Nagpur Main Market,58,70,66,40.206373013730364,21.22080046029297,50.58114970808691
2023-04-17,Tomato,Andhra Pradesh,East Godavari,East Godavari Main Market,20,23,22,28.09470531003022,29.523621281168495,30.996606942103426
2023-04-18,Banana,Andhra Pradesh,East Godavari,East Godavari Main Market,41,53,47,38.29407120910215,5.646116165299614,30.907025893617487
2023-04-18,Mango,Telangana,Ranga Reddy,Ranga Reddy Main Market,63,78,70,39.01157465805477,10.226248637419854,43.780272491771385
2023-04-18,Banana,Maharashtra,Mumbai,Mumbai Main Market,32,41,37,28.549607801459693,9.581029509727523,38.84061182689803
2023-04-18,Tomato,Maharashtra,Mumbai,Mumbai Main Market,35,42,38,40.6164006117041,25.609788117368453,55.61866489158251
2023-04-18,Onion,Maharashtra,Nashik,Nashik Main Market,31,42,37,33.012585503416005,15.666290953411737,51.33318747331704
2023-04-19,Cabbage,Maharashtra,Pune,Pune Main Market,27,30,29,38.4049117765519,35.48901049974238,54.342938988570594
2023-04-19,Onion,Maharashtra,Pune,Pune Main Market,24,30,27,40.3113728772081,45.72813995556621,44.9561958474113
2023-04-19,Brinjal,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,25,30,27,32.42851379519135,22.60639223530003,47.34305783035552
2023-04-19,Cabbage,Maharashtra,Nashik,Nashik Main Market,19,23,21,29.5738842234536,18.391129130323808,51.210182808638706
2023-04-19,Mango,Maharashtra,Nashik,Nashik Main Market,79,95,87,35.861743883726724,31.29098176269234,34.16321254455964
2023-04-19,Carrot,Tamil Nadu,Coimbatore,Coimbatore Main Market,39,49,45,35.99551318599434,31.478462835097652,37.86888303251
2023-04-19,Brinjal,Telangana,Nizamabad,Nizamabad Main Market,31,40,37,33.326677927731986,38.265410661466206,49.77028587856304
2023-04-20,Tomato,Telangana,Hyderabad,Hyderabad Main Market,28,34,31,35.7503139791359,28.377309238147046,46.990702419395504
2023-04-20,Apple,Maharashtra,Mumbai,Mumbai Main Market,101,127,115,29.06426714062965,21.050941041453548,44.51787125956798
2023-04-20,Cabbage,Maharashtra,Nashik,Nashik Main Market,24,32,29,39.10259648970112,28.333398034330926,44.28328848696455
2023-04-20,Apple,Andhra Pradesh,Guntur,Guntur Main Market,129,160,147,38.34262779403208,19.501075678365904,46.979241098225025
2023-04-20,Carrot,Tamil Nadu,Coimbatore,Coimbatore Main Market,33,41,38,36.974227578079514,40.23560353380727,48.66483817465931
2023-04-20,Tomato,Maharashtra,Pune,Pune Main Market,23,29,27,28.353362160957825,27.34341890354517,59.8786387904905
2023-04-20,Onion,Maharashtra,Nagpur,Nagpur Main Market,35,41,38,36.1100504779464,10.727638879223084,33.179210462019086
2023-04-21,Mango,Telangana,Nizamabad,Nizamabad Main Market,77,96,90,37.750910467081134,34.69088503631346,43.65608126964921
2023-04-21,Banana,Telangana,Hyderabad,Hyderabad Main Market,28,35,32,35.17235876434245,2.7749788109829865,33.87283234617805
2023-04-21,Potato,Tamil Nadu,Chennai,Chennai Main Market,19,23,21,35.17234275076411,20.214539225107742,58.91796339905112
2023-04-21,Potato,Maharashtra,Nashik,Nashik Main Market,19,24,22,28.954641111890837,26.950697701973205,59.98634942807764
2023-04-21,Banana,Telangana,Warangal,Warangal Main Market,29,36,32,33.77465297594113,20.70978514191855,32.7642934693048
2023-04-21,Mango,Maharashtra,Pune,Pune Main Market,63,74,70,34.70239939202091,46.49088867647781,49.554495577163365
2023-04-22,Potato,Tamil Nadu,Salem,Salem Main Market,19,23,22,38.015189606225576,34.190288316983455,30.33056435230849
2023-04-22,Carrot,Telangana,Hyderabad,Hyderabad Main Market,35,41,39,28.589107294385748,35.8161227653849,30.134333406675623
2023-04-22,Onion,Telangana,Ranga Reddy,Ranga Reddy Main Market,20,26,24,37.06731109827008,43.92495034562434,45.01145411689377
2023-04-22,Brinjal,Maharashtra,Aurangabad,Aurangabad Main Market,28,32,31,38.57992964159634,11.498421308174112,48.99834217280183
2023-04-22,Banana,Tamil Nadu,Coimbatore,Coimbatore Main Market,45,56,50,38.871039332245374,7.408531742716545,39.42486518407485
2023-04-22,Brinjal,Andhra Pradesh,Krishna,Krishna Main Market,32,40,35,33.53950828334468,12.128392797786569,46.74673720373052
2023-04-24,Potato,Telangana,Hyderabad,Hyderabad Main Market,21,26,23,30.431456045643472,20.290277013104262,43.271878899270604
2023-04-24,Brinjal,Karnataka,Mangalore,Mangalore Main Market,33,42,38,33.81609849900663,31.803108249158623,37.59065081652
2023-04-24,Banana,Maharashtra,Nagpur,Nagpur Main Market,46,56,49,35.88849211391469,10.341837361427919,30.301429684335744
2023-04-24,Onion,Karnataka,Mangalore,Mangalore Main Market,36,40,38,34.64158866710065,2.416529317803712,35.43717571555123
2023-04-24,Brinjal,Telangana,Medchal,Medchal Main Market,25,30,28,30.719708866387123,18.744228287619485,34.69391994113463
2023-04-24,Carrot,Andhra Pradesh,Krishna,Krishna Main Market,34,38,37,37.41246761161695,25.481579592524955,34.06298588578916
2023-04-25,Carrot,Telangana,Ranga Reddy,Ranga Reddy Main Market,37,49,43,38.33166543412054,2.390275968314004,39.77551165985973
2023-04-25,Carrot,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,35,39,37,33.71956199534656,37.21884509071447,55.96018029216763
2023-04-25,Onion,Maharashtra,Aurangabad,Aurangabad Main Market,21,26,24,36.51736939661563,7.972961162358355,34.867296842000606
2023-04-25,Banana,Tamil Nadu,Coimbatore,Coimbatore Main Market,45,55,50,34.47981204009764,46.15094317444286,33.47274439329741
2023-04-25,Apple,Tamil Nadu,Coimbatore,Coimbatore Main Market,98,130,114,28.161198872128505,47.50797999109806,31.244519828073674
2023-04-26,Cabbage,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,22,28,25,34.46495046338434,34.76260900243123,37.64618680496975
2023-04-26,Carrot,Andhra Pradesh,Krishna,Krishna Main Market,41,48,45,37.16895800338554,32.66517462062858,47.81706733010475
2023-04-26,Brinjal,Maharashtra,Nashik,Nashik Main Market,31,40,36,34.715375629756444,25.763333845804958,49.634554489366735
2023-04-26,Cabbage,Maharashtra,Aurangabad,Aurangabad Main Market,19,22,21,29.630733151381172,46.276476285808435,43.33281947237058
2023-04-26,Mango,Telangana,Medchal,Medchal Main Market,87,108,98,41.22813445585228,27.34520944736068,50.07911744966687
2023-04-26,Tomato,Maharashtra,Nagpur,Nagpur Main Market,22,27,24,31.930087449764642,24.583694330491905,55.2022470913076
2023-04-26,Tomato,Maharashtra,Nagpur,Nagpur Main Market,28,35,33,41.39162501919746,31.67696444892334,38.714901195629174
2023-04-27,Potato,Maharashtra,Nagpur,Nagpur Main Market,20,23,22,29.004257884786227,48.398299818023084,44.4560414357635
2023-04-27,Banana,Maharashtra,Nashik,Nashik Main Market,35,43,39,38.1919353604684,40.72176693949366,44.28428669232375
2023-04-27,Carrot,Telangana,Warangal,Warangal Main Market,31,38,36,37.434171652997065,41.90613059536892,59.39003412704596
2023-04-27,Carrot,Tamil Nadu,Chennai,Chennai Main Market,32,41,37,37.48019594753019,4.948863923751973,54.514658246715754
2023-04-27,Carrot,Telangana,Hyderabad,Hyderabad Main Market,23,30,28,39.02267034118529,34.295915937637936,57.329488213393944
2023-04-27,Cabbage,Karnataka,Bangalore Urban,Bangalore Urban Main Market,17,20,19,31.470308750949613,4.402486222198249,41.39408272024204
2023-04-28,Banana,Telangana,Nizamabad,Nizamabad Main Market,44,51,47,38.07210530183477,15.83184059013709,51.86222460620214
2023-04-28,Cabbage,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,17,22,20,35.14670730946724,18.48423916409144,53.02627755070372
2023-04-28,Potato,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,21,26,25,36.36786997913839,35.078255236407536,48.69326618371238
2023-04-29,Onion,Andhra Pradesh,Krishna,Krishna Main Market,26,32,29,32.86837175750239,38.39241933510787,57.782268897750285
2023-04-29,Mango,Andhra Pradesh,East Godavari,East Godavari Main Market,80,96,85,41.99438677203278,10.77669211475641,38.86165672575324
2023-04-29,Apple,Maharashtra,Aurangabad,Aurangabad Main Market,91,107,98,35.38799167134454,11.980060530014958,38.289526164494276
2023-04-29,Potato,Karnataka,Bangalore Urban,Bangalore Urban Main Market,17,20,19,33.838785535448345,16.27007022127984,47.88673155235649
2023-04-29,Cabbage,Karnataka,Mangalore,Mangalore Main Market,23,28,27,40.539465740215206,44.61439321938307,34.9078412640839
2023-04-29,Tomato,Andhra Pradesh,West Godavari,West Godavari Main Market,24,28,26,36.125878390705566,4.044776430510478,50.176067648468916
2023-04-29,Banana,Karnataka,Mysore,Mysore Main Market,37,43,40,35.4435746641641,7.962443979102901,50.52213791774517
2023-04-29,Cabbage,Tamil Nadu,Madurai,Madurai Main Market,17,21,20,31.122145029761025,44.58824800471037,58.57515774596537
2023-04-30,Apple,Karnataka,Belgaum,Belgaum Main Market,113,145,130,40.378009999198085,27.597847933647028,47.12308276796999
2023-04-30,Potato,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,15,19,18,37.63739509163237,7.130833391490277,36.681333224247396
2023-04-30,Potato,Karnataka,Mangalore,Mangalore Main Market,18,24,21,34.00408289762022,22.478956983686043,54.61087536980273
2023-04-30,Tomato,Maharashtra,Pune,Pune Main Market,25,30,28,34.210673097895686,11.004501386436406,41.81824195375569
2023-04-30,Apple,Karnataka,Hubli,Hubli Main Market,136,176,155,32.92606498392571,17.027749848627444,53.03282829161359
2023-04-30,Cabbage,Karnataka,Hubli,Hubli Main Market,21,24,23,34.119519931104655,33.15184872691807,42.96081442705936
2023-05-01,Cabbage,Telangana,Warangal,Warangal Main Market,16,19,18,35.256580090959304,48.77544516519366,55.5307529418309
2023-05-01,Onion,Telangana,Nizamabad,Nizamabad Main Market,31,40,36,32.92222990273177,28.636750962723017,57.98192429934487
2023-05-01,Banana,Telangana,Warangal,Warangal Main Market,37,45,42,40.10375803719508,46.74169426860721,55.112911381526075
2023-05-01,Onion,Andhra Pradesh,Guntur,Guntur Main Market,31,36,34,29.50680453641851,17.78164491012489,51.15122105511274
2023-05-02,Brinjal,Maharashtra,Mumbai,Mumbai Main Market,29,35,34,28.3259314862339,31.717470897758286,57.998800010504254
2023-05-02,Cabbage,Telangana,Warangal,Warangal Main Market,22,27,24,31.255273455737623,24.569403320218086,53.175575619221476
2023-05-02,Carrot,Maharashtra,Nashik,Nashik Main Market,26,34,31,41.85930261902888,45.467508820064516,41.79084594172941
2023-05-02,Carrot,Maharashtra,Nagpur,Nagpur Main Market,38,47,44,31.29798761967097,49.831201726855504,43.37096006626586
2023-05-02,Brinjal,Telangana,Warangal,Warangal Main Market,21,27,25,28.75422015242611,13.652651090519946,32.228208793351804
2023-05-02,Mango,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,84,104,98,37.73922962647504,31.59969093752743,32.86988172932295
2023-05-02,Onion,Tamil Nadu,Madurai,Madurai Main Market,29,36,34,39.647931123240774,29.101020228496715,53.52489626733583
2023-05-02,Brinjal,Telangana,Warangal,Warangal Main Market,23,30,28,34.4108978215748,44.7439593736207,42.99385894710397
2023-05-03,Tomato,Maharashtra,Mumbai,Mumbai Main Market,35,42,38,38.577074203501276,32.62688434503709,31.48325653833629
2023-05-03,Carrot,Maharashtra,Pune,Pune Main Market,36,47,42,31.341235026007787,3.9858382128317604,56.06699967656491
2023-05-03,Cabbage,Andhra Pradesh,Guntur,Guntur Main Market,19,22,21,37.63445336785844,40.54602243207764,49.989317224667886
2023-05-03,Tomato,Telangana,Nizamabad,Nizamabad Main Market,22,29,26,29.718017650850317,28.676257849436944,50.171285197595985
2023-05-03,Brinjal,Karnataka,Hubli,Hubli Main Market,34,40,37,36.85221000996152,45.9237724655991,50.748580148637934
2023-05-03,Tomato,Telangana,Medchal,Medchal Main Market,18,22,20,29.767223692790054,31.261040912985184,58.13114935889726
2023-05-04,Mango,Telangana,Nizamabad,Nizamabad Main Market,57,68,65,34.67137353821602,30.204758706846746,51.14539015551359
2023-05-04,Potato,Maharashtra,Pune,Pune Main Market,22,27,25,35.64410379154457,3.905460943977829,50.28423745625733
2023-05-04,Apple,Maharashtra,Aurangabad,Aurangabad Main Market,117,139,127,34.05393666535688,5.915232218726551,56.96822441227315
2023-05-04,Banana,Maharashtra,Nashik,Nashik Main Market,40,51,46,41.41134937064244,13.345728351407915,48.478722269521725
2023-05-04,Mango,Tamil Nadu,Coimbatore,Coimbatore Main Market,69,86,78,32.06942017194867,4.730360309764503,59.61335756816034
2023-05-04,Apple,Maharashtra,Mumbai,Mumbai Main Market,92,118,107,35.90646482559983,5.015588816448674,39.05038267288057
2023-05-04,Potato,Maharashtra,Mumbai,Mumbai Main Market,20,24,23,29.283456014444635,3.903533347493765,31.257950000087956
2023-05-04,Mango,Maharashtra,Nashik,Nashik Main Market,86,105,96,30.2940167197392,13.964013860941954,59.12057578643166
2023-05-04,Banana,Andhra Pradesh,Guntur,Guntur Main Market,35,43,38,28.077795984264903,39.14532604527199,37.01225516064666
2023-05-04,Banana,Telangana,Nizamabad,Nizamabad Main Market,40,48,46,29.85966459363667,47.17659306442085,45.480097398424775
2023-05-04,Onion,Andhra Pradesh,Krishna,Krishna Main Market,22,27,24,39.274665329317415,41.06476085334827,31.009946569470678
2023-05-05,Tomato,Telangana,Hyderabad,Hyderabad Main Market,21,25,23,34.777143505096184,4.544889141766029,34.1806136441747
2023-05-05,Onion,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,28,32,30,28.97545709338236,8.78251865025364,33.59614344201117
2023-05-05,Potato,Andhra Pradesh,Krishna,Krishna Main Market,15,16,16,36.19991797433646,39.56403802401802,49.517623563805245
2023-05-05,Cabbage,Maharashtra,Pune,Pune Main Market,14,18,16,37.62631611922464,31.233121761616957,30.214868484089763
2023-05-05,Carrot,Maharashtra,Pune,Pune Main Market,28,33,31,41.884518493487036,40.40619912435373,57.54756009337689
2023-05-06,Cabbage,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,21,26,25,36.55803592935991,43.75970295431257,51.29665498890441
2023-05-06,Apple,Karnataka,Mysore,Mysore Main Market,115,140,132,39.41948967797231,9.6981994425003,48.997457712028606
2023-05-06,Apple,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,99,120,106,41.76686809025991,1.8607098673579958,47.647639603895584
2023-05-06,Carrot,Tamil Nadu,Salem,Salem Main Market,26,31,28,41.42778826144448,30.04407472898185,50.10086799403774
2023-05-06,Carrot,Tamil Nadu,Coimbatore,Coimbatore Main Market,26,33,30,41.80262333288083,16.69516220572612,51.91256710718415
2023-05-07,Apple,Karnataka,Hubli,Hubli Main Market,130,160,142,38.68968117808336,34.99765896358136,33.65082477142116
2023-05-07,Mango,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,87,102,93,31.722095674997504,7.448279135082042,40.16423202565822
2023-05-07,Apple,Karnataka,Belgaum,Belgaum Main Market,96,110,103,36.33296683863736,46.71670531653621,47.23829951183703
2023-05-07,Tomato,Andhra Pradesh,Guntur,Guntur Main Market,30,36,32,41.52218558316267,17.260865288200517,40.75445605270151
2023-05-07,Mango,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,72,81,77,30.492335847819092,0.8583539239330584,37.59209928620407
2023-05-07,Carrot,Andhra Pradesh,East Godavari,East Godavari Main Market,26,32,29,36.06222271188304,44.9077559791567,39.373492946650124
2023-05-07,Potato,Karnataka,Bangalore Urban,Bangalore Urban Main Market,15,20,18,36.072884470567345,28.0946167549901,42.80066624599202
